"reporter_desc","Year","variable","value","Source"
"Other Asia, nes",2025,"Total_Net_Wgt",4470892.326,"Raw Imports"
"Peru",2010,"Total_Net_Wgt",12075817.77,"Raw Imports"
"Peru",2011,"Total_Net_Wgt",8155254.95,"Raw Imports"
"Peru",2012,"Total_Net_Wgt",8888713.62,"Raw Imports"
"Peru",2013,"Total_Net_Wgt",12638897.11,"Raw Imports"
"Peru",2014,"Total_Net_Wgt",16359989.45,"Raw Imports"
"Peru",2015,"Total_Net_Wgt",18584255.02,"Raw Imports"
"Peru",2016,"Total_Net_Wgt",30744951.86,"Raw Imports"
"Peru",2017,"Total_Net_Wgt",16570543.25,"Raw Imports"
"Peru",2018,"Total_Net_Wgt",30339726.3,"Raw Imports"
"Peru",2019,"Total_Net_Wgt",24270221.02,"Raw Imports"
"Peru",2020,"Total_Net_Wgt",9792930.4,"Raw Imports"
"Peru",2024,"Total_Net_Wgt",27060350.028,"Raw Imports"
"Peru",2025,"Total_Net_Wgt",11294050,"Raw Imports"
"Philippines",2010,"Total_Net_Wgt",55146844,"Raw Imports"
"Philippines",2011,"Total_Net_Wgt",52290065,"Raw Imports"
"Philippines",2012,"Total_Net_Wgt",56433369,"Raw Imports"
"Philippines",2013,"Total_Net_Wgt",64538224,"Raw Imports"
"Philippines",2014,"Total_Net_Wgt",87330164.82,"Raw Imports"
"Philippines",2015,"Total_Net_Wgt",136157253.63,"Raw Imports"
"Philippines",2016,"Total_Net_Wgt",730735446.715,"Raw Imports"
"Philippines",2017,"Total_Net_Wgt",131494241.55,"Raw Imports"
"Philippines",2018,"Total_Net_Wgt",144782166.46,"Raw Imports"
"Philippines",2019,"Total_Net_Wgt",161124444.324,"Raw Imports"
"Philippines",2020,"Total_Net_Wgt",160311297.251,"Raw Imports"
"Philippines",2021,"Total_Net_Wgt",147951301.395,"Raw Imports"
"Philippines",2022,"Total_Net_Wgt",147066857.092,"Raw Imports"
"Philippines",2023,"Total_Net_Wgt",121530526.127,"Raw Imports"
"Philippines",2024,"Total_Net_Wgt",159922325.46,"Raw Imports"
"Philippines",2025,"Total_Net_Wgt",118776356.97,"Raw Imports"
"Poland",2010,"Total_Net_Wgt",1321200,"Raw Imports"
"Portugal",2010,"Total_Net_Wgt",13835383,"Raw Imports"
"Portugal",2011,"Total_Net_Wgt",13361795,"Raw Imports"
"Portugal",2012,"Total_Net_Wgt",14490939,"Raw Imports"
"Portugal",2013,"Total_Net_Wgt",22173982,"Raw Imports"
"Portugal",2014,"Total_Net_Wgt",22637373,"Raw Imports"
"Portugal",2015,"Total_Net_Wgt",22216429,"Raw Imports"
"Portugal",2016,"Total_Net_Wgt",27760467.735,"Raw Imports"
"Portugal",2017,"Total_Net_Wgt",31222363,"Raw Imports"
"Portugal",2018,"Total_Net_Wgt",26626989,"Raw Imports"
"Portugal",2019,"Total_Net_Wgt",24434268,"Raw Imports"
"Portugal",2020,"Total_Net_Wgt",25742507,"Raw Imports"
"Portugal",2021,"Total_Net_Wgt",28282621.91,"Raw Imports"
"Portugal",2022,"Total_Net_Wgt",27816104.18,"Raw Imports"
"Portugal",2023,"Total_Net_Wgt",27833269.519,"Raw Imports"
"Portugal",2024,"Total_Net_Wgt",34345183,"Raw Imports"
"Portugal",2025,"Total_Net_Wgt",35836380.343,"Raw Imports"
"Qatar",2013,"Total_Net_Wgt",2076798.9,"Raw Imports"
"Rep. of Korea",2015,"Total_Net_Wgt",14441475,"Raw Imports"
"Rep. of Korea",2016,"Total_Net_Wgt",12860352.22,"Raw Imports"
"Rep. of Korea",2017,"Total_Net_Wgt",16627830.73,"Raw Imports"
"Rep. of Korea",2018,"Total_Net_Wgt",17002884.77,"Raw Imports"
"Rep. of Korea",2019,"Total_Net_Wgt",12923785.47,"Raw Imports"
"Rep. of Korea",2020,"Total_Net_Wgt",12412329.1,"Raw Imports"
"Rep. of Korea",2021,"Total_Net_Wgt",13264604.92,"Raw Imports"
"Rep. of Korea",2022,"Total_Net_Wgt",15227120.567,"Raw Imports"
"Rep. of Korea",2023,"Total_Net_Wgt",12627552.78,"Raw Imports"
"Rep. of Korea",2024,"Total_Net_Wgt",10549212.419,"Raw Imports"
"Russian Federation",2013,"Total_Net_Wgt",1837857,"Raw Imports"
"Russian Federation",2015,"Total_Net_Wgt",1954218,"Raw Imports"
"Russian Federation",2017,"Total_Net_Wgt",2680641.19,"Raw Imports"
"Russian Federation",2018,"Total_Net_Wgt",3464304.86,"Raw Imports"
"Russian Federation",2019,"Total_Net_Wgt",6110446.39,"Raw Imports"
"Russian Federation",2020,"Total_Net_Wgt",3879046.53,"Raw Imports"
"Russian Federation",2021,"Total_Net_Wgt",5973533.51,"Raw Imports"
"Saudi Arabia",2021,"Total_Net_Wgt",2454440,"Raw Imports"
"Saudi Arabia",2022,"Total_Net_Wgt",7236203,"Raw Imports"
"Saudi Arabia",2023,"Total_Net_Wgt",4583862,"Raw Imports"
"Saudi Arabia",2024,"Total_Net_Wgt",5186567,"Raw Imports"
"Saudi Arabia",2025,"Total_Net_Wgt",2051480,"Raw Imports"
"Senegal",2010,"Total_Net_Wgt",5524528,"Raw Imports"
"Senegal",2011,"Total_Net_Wgt",13071135,"Raw Imports"
"Senegal",2012,"Total_Net_Wgt",7480530,"Raw Imports"
"Senegal",2013,"Total_Net_Wgt",7021836,"Raw Imports"
"Senegal",2014,"Total_Net_Wgt",7041583,"Raw Imports"
"Senegal",2015,"Total_Net_Wgt",5974169,"Raw Imports"
"Senegal",2016,"Total_Net_Wgt",6953302,"Raw Imports"
"Senegal",2017,"Total_Net_Wgt",10253805,"Raw Imports"
"Senegal",2018,"Total_Net_Wgt",11310159,"Raw Imports"
"Senegal",2019,"Total_Net_Wgt",3638831,"Raw Imports"
"Senegal",2022,"Total_Net_Wgt",2005004,"Raw Imports"
"Seychelles",2003,"Total_Net_Wgt",72000000,"Raw Imports"
"Seychelles",2004,"Total_Net_Wgt",81561471,"Raw Imports"
"Seychelles",2005,"Total_Net_Wgt",69528017.906,"Raw Imports"
"Seychelles",2006,"Total_Net_Wgt",48029189,"Raw Imports"
"Seychelles",2007,"Total_Net_Wgt",211424320.002,"Raw Imports"
"Seychelles",2008,"Total_Net_Wgt",35406884.89,"Raw Imports"
"Seychelles",2010,"Total_Net_Wgt",69702217,"Raw Imports"
"Seychelles",2011,"Total_Net_Wgt",69635330.01,"Raw Imports"
"Seychelles",2012,"Total_Net_Wgt",62810848.56,"Raw Imports"
"Seychelles",2013,"Total_Net_Wgt",56045262.22,"Raw Imports"
"Seychelles",2014,"Total_Net_Wgt",66971603.267,"Raw Imports"
"Seychelles",2015,"Total_Net_Wgt",54222621.36,"Raw Imports"
"Seychelles",2016,"Total_Net_Wgt",68231708.985,"Raw Imports"
"Seychelles",2017,"Total_Net_Wgt",76686726.947,"Raw Imports"
"Seychelles",2018,"Total_Net_Wgt",78393665.491,"Raw Imports"
"Seychelles",2019,"Total_Net_Wgt",63881087.23,"Raw Imports"
"Seychelles",2020,"Total_Net_Wgt",76641630.899,"Raw Imports"
"Seychelles",2021,"Total_Net_Wgt",72131927.18,"Raw Imports"
"Seychelles",2022,"Total_Net_Wgt",68879978.138,"Raw Imports"
"Singapore",2011,"Total_Net_Wgt",6652770,"Raw Imports"
"Singapore",2012,"Total_Net_Wgt",6880660,"Raw Imports"
"Singapore",2013,"Total_Net_Wgt",3249390,"Raw Imports"
"Singapore",2014,"Total_Net_Wgt",3121830,"Raw Imports"
"Singapore",2015,"Total_Net_Wgt",6196690,"Raw Imports"
"Singapore",2017,"Total_Net_Wgt",2510830.001,"Raw Imports"
"Singapore",2018,"Total_Net_Wgt",2180780.502,"Raw Imports"
"Singapore",2019,"Total_Net_Wgt",3552811.805,"Raw Imports"
"Singapore",2020,"Total_Net_Wgt",4290854.688,"Raw Imports"
"Singapore",2021,"Total_Net_Wgt",2061393.319,"Raw Imports"
"Singapore",2022,"Total_Net_Wgt",2061370.108,"Raw Imports"
"Singapore",2023,"Total_Net_Wgt",3748394.413,"Raw Imports"
"Singapore",2024,"Total_Net_Wgt",8028130.703,"Raw Imports"
"Singapore",2025,"Total_Net_Wgt",1952365.718,"Raw Imports"
"Slovenia",2023,"Total_Net_Wgt",1262453.859,"Raw Imports"
"Slovenia",2025,"Total_Net_Wgt",1127138.306,"Raw Imports"
"Spain",2002,"Total_Net_Wgt",206176080.36,"Raw Imports"
"Spain",2003,"Total_Net_Wgt",153583177.23,"Raw Imports"
"Spain",2004,"Total_Net_Wgt",128723629.23,"Raw Imports"
"Spain",2005,"Total_Net_Wgt",159301638.812,"Raw Imports"
"Spain",2006,"Total_Net_Wgt",143303939.82,"Raw Imports"
"Spain",2007,"Total_Net_Wgt",158404791.98,"Raw Imports"
"Spain",2008,"Total_Net_Wgt",147888570.11,"Raw Imports"
"Spain",2009,"Total_Net_Wgt",148941721.674,"Raw Imports"
"Spain",2010,"Total_Net_Wgt",151491829.41,"Raw Imports"
"Spain",2011,"Total_Net_Wgt",173283630.221,"Raw Imports"
"Spain",2012,"Total_Net_Wgt",168298294.568,"Raw Imports"
"Spain",2013,"Total_Net_Wgt",167528449.472,"Raw Imports"
"Spain",2014,"Total_Net_Wgt",181148372.08,"Raw Imports"
"Spain",2015,"Total_Net_Wgt",180751703.431,"Raw Imports"
"Spain",2016,"Total_Net_Wgt",208788008.983,"Raw Imports"
"Spain",2017,"Total_Net_Wgt",203591905.263,"Raw Imports"
"Spain",2018,"Total_Net_Wgt",198543899.467,"Raw Imports"
"Spain",2019,"Total_Net_Wgt",195378846.169,"Raw Imports"
"Spain",2020,"Total_Net_Wgt",175343895.37,"Raw Imports"
"Spain",2021,"Total_Net_Wgt",158998960.837,"Raw Imports"
"Spain",2022,"Total_Net_Wgt",143254497.745,"Raw Imports"
"Spain",2023,"Total_Net_Wgt",101350727.42,"Raw Imports"
"Spain",2024,"Total_Net_Wgt",138828824.674,"Raw Imports"
"Spain",2025,"Total_Net_Wgt",111446630.677,"Raw Imports"
"Thailand",2010,"Total_Net_Wgt",17860077,"Raw Imports"
"Thailand",2011,"Total_Net_Wgt",200064625,"Raw Imports"
"Thailand",2012,"Total_Net_Wgt",729053795,"Raw Imports"
"Thailand",2013,"Total_Net_Wgt",761761277,"Raw Imports"
"Thailand",2014,"Total_Net_Wgt",700347005,"Raw Imports"
"Thailand",2015,"Total_Net_Wgt",671747340,"Raw Imports"
"Thailand",2016,"Total_Net_Wgt",762617251,"Raw Imports"
"Thailand",2017,"Total_Net_Wgt",712568985,"Raw Imports"
"Thailand",2018,"Total_Net_Wgt",851774040,"Raw Imports"
"Thailand",2019,"Total_Net_Wgt",602552090.650001,"Raw Imports"
"Thailand",2020,"Total_Net_Wgt",841093384,"Raw Imports"
"Thailand",2021,"Total_Net_Wgt",697231887,"Raw Imports"
"Thailand",2022,"Total_Net_Wgt",729698051,"Raw Imports"
"Thailand",2023,"Total_Net_Wgt",668826782.222,"Raw Imports"
"Thailand",2024,"Total_Net_Wgt",828732066,"Raw Imports"
"Thailand",2025,"Total_Net_Wgt",147048811,"Raw Imports"
"Togo",2012,"Total_Net_Wgt",2620000,"Raw Imports"
"Tunisia",2014,"Total_Net_Wgt",13126353,"Raw Imports"
"Tunisia",2021,"Total_Net_Wgt",43579289,"Raw Imports"
"Tunisia",2022,"Total_Net_Wgt",49052055,"Raw Imports"
"Türkiye",2000,"Total_Net_Wgt",26784032,"Raw Imports"
"Türkiye",2001,"Total_Net_Wgt",2641532,"Raw Imports"
"Türkiye",2002,"Total_Net_Wgt",5366160,"Raw Imports"
"Türkiye",2003,"Total_Net_Wgt",7343618,"Raw Imports"
"Türkiye",2004,"Total_Net_Wgt",11202090,"Raw Imports"
"Türkiye",2005,"Total_Net_Wgt",9216923,"Raw Imports"
"Türkiye",2006,"Total_Net_Wgt",9270177,"Raw Imports"
"Türkiye",2007,"Total_Net_Wgt",10664623,"Raw Imports"
"Türkiye",2008,"Total_Net_Wgt",9982457,"Raw Imports"
"Türkiye",2009,"Total_Net_Wgt",13043279,"Raw Imports"
"Türkiye",2010,"Total_Net_Wgt",7848737,"Raw Imports"
"Türkiye",2011,"Total_Net_Wgt",9084777,"Raw Imports"
"Türkiye",2012,"Total_Net_Wgt",9901349,"Raw Imports"
"Türkiye",2013,"Total_Net_Wgt",13135179,"Raw Imports"
"Türkiye",2014,"Total_Net_Wgt",17883271,"Raw Imports"
"Türkiye",2015,"Total_Net_Wgt",20658360,"Raw Imports"
"Türkiye",2016,"Total_Net_Wgt",23258621,"Raw Imports"
"Türkiye",2017,"Total_Net_Wgt",26857945,"Raw Imports"
"Türkiye",2018,"Total_Net_Wgt",25321410,"Raw Imports"
"Türkiye",2019,"Total_Net_Wgt",21920062,"Raw Imports"
"Türkiye",2020,"Total_Net_Wgt",25464286,"Raw Imports"
"Türkiye",2021,"Total_Net_Wgt",29967280,"Raw Imports"
"Türkiye",2022,"Total_Net_Wgt",31226315,"Raw Imports"
"Türkiye",2023,"Total_Net_Wgt",35964071,"Raw Imports"
"Türkiye",2024,"Total_Net_Wgt",37571036,"Raw Imports"
"Türkiye",2025,"Total_Net_Wgt",35664304,"Raw Imports"
"USA",2010,"Total_Net_Wgt",2035000,"Raw Imports"
"USA",2016,"Total_Net_Wgt",59102162,"Raw Imports"
"USA",2017,"Total_Net_Wgt",60326765,"Raw Imports"
"USA",2018,"Total_Net_Wgt",62295273,"Raw Imports"
"USA",2019,"Total_Net_Wgt",69639328,"Raw Imports"
"USA",2020,"Total_Net_Wgt",52545122,"Raw Imports"
"USA",2021,"Total_Net_Wgt",63811845,"Raw Imports"
"USA",2022,"Total_Net_Wgt",112239079.443,"Raw Imports"
"USA",2023,"Total_Net_Wgt",65037758,"Raw Imports"
"USA",2024,"Total_Net_Wgt",70749284,"Raw Imports"
"USA",2025,"Total_Net_Wgt",54020288,"Raw Imports"
"Ukraine",2023,"Total_Net_Wgt",1333783,"Raw Imports"
"Ukraine",2024,"Total_Net_Wgt",1681708.232,"Raw Imports"
"Ukraine",2025,"Total_Net_Wgt",1545501.296,"Raw Imports"
"United Arab Emirates",2017,"Total_Net_Wgt",1796822.91,"Raw Imports"
"United Arab Emirates",2018,"Total_Net_Wgt",2651484.21,"Raw Imports"
"United Arab Emirates",2019,"Total_Net_Wgt",11927793.94,"Raw Imports"
"United Kingdom",2013,"Total_Net_Wgt",2129796,"Raw Imports"
"United Kingdom",2014,"Total_Net_Wgt",3293355,"Raw Imports"
"United Kingdom",2015,"Total_Net_Wgt",3121623,"Raw Imports"
"United Kingdom",2016,"Total_Net_Wgt",3853157,"Raw Imports"
"United Kingdom",2017,"Total_Net_Wgt",2852785,"Raw Imports"
"United Kingdom",2018,"Total_Net_Wgt",2471176,"Raw Imports"
"United Kingdom",2019,"Total_Net_Wgt",2877362,"Raw Imports"
"United Kingdom",2020,"Total_Net_Wgt",2442415,"Raw Imports"
"United Kingdom",2021,"Total_Net_Wgt",3195653,"Raw Imports"
"United Kingdom",2022,"Total_Net_Wgt",3145262,"Raw Imports"
"United Kingdom",2023,"Total_Net_Wgt",2670044,"Raw Imports"
"United Kingdom",2024,"Total_Net_Wgt",3369862,"Raw Imports"
"United Kingdom",2025,"Total_Net_Wgt",3387562,"Raw Imports"
"Viet Nam",2015,"Total_Net_Wgt",84772391.822,"Raw Imports"
"Viet Nam",2016,"Total_Net_Wgt",69907358.441,"Raw Imports"
"Viet Nam",2017,"Total_Net_Wgt",68592978.332,"Raw Imports"
"Viet Nam",2018,"Total_Net_Wgt",99094650.196,"Raw Imports"
"Viet Nam",2019,"Total_Net_Wgt",119487496.394,"Raw Imports"
"Viet Nam",2020,"Total_Net_Wgt",117308612.202,"Raw Imports"
"Viet Nam",2021,"Total_Net_Wgt",125158597.161,"Raw Imports"
"Viet Nam",2022,"Total_Net_Wgt",147145076.286,"Raw Imports"
"Viet Nam",2023,"Total_Net_Wgt",112453085.66,"Raw Imports"
"Yemen",2012,"Total_Net_Wgt",2440909.9,"Raw Imports"
"Yemen",2015,"Total_Net_Wgt",4521207.7,"Raw Imports"
"Algeria",2010,"Total_Primary_Value",3034277.736,"Raw Imports"
"Algeria",2012,"Total_Primary_Value",5105277,"Raw Imports"
"Algeria",2013,"Total_Primary_Value",4708279.594,"Raw Imports"
"Algeria",2014,"Total_Primary_Value",18271926.53,"Raw Imports"
"Algeria",2015,"Total_Primary_Value",36269692.31,"Raw Imports"
"Algeria",2016,"Total_Primary_Value",15299811.58,"Raw Imports"
"Areas, nes",2008,"Total_Primary_Value",10795173.43,"Raw Imports"
"Areas, nes",2010,"Total_Primary_Value",17631214.845,"Raw Imports"
"Areas, nes",2016,"Total_Primary_Value",49189471.669,"Raw Imports"
"Areas, nes",2018,"Total_Primary_Value",6053259.893,"Raw Imports"
"Areas, nes",2019,"Total_Primary_Value",4135195.538,"Raw Imports"
"Areas, nes",2022,"Total_Primary_Value",4118763.827,"Raw Imports"
"Australia",2025,"Total_Primary_Value",10924669.29,"Raw Imports"
"Belgium",2013,"Total_Primary_Value",20296615.449,"Raw Imports"
"Belgium",2022,"Total_Primary_Value",22029351.656,"Raw Imports"
"Belgium",2023,"Total_Primary_Value",18028323.088,"Raw Imports"
"Belgium",2024,"Total_Primary_Value",17283427.803,"Raw Imports"
"Belgium",2025,"Total_Primary_Value",14848645.213,"Raw Imports"
"Benin",2016,"Total_Primary_Value",2299434.361,"Raw Imports"
"Brazil",2003,"Total_Primary_Value",2482261,"Raw Imports"
"Brazil",2015,"Total_Primary_Value",2490268,"Raw Imports"
"Brazil",2016,"Total_Primary_Value",4529177,"Raw Imports"
"Brazil",2017,"Total_Primary_Value",5198116,"Raw Imports"
"Burkina Faso",2024,"Total_Primary_Value",480734.488,"Raw Imports"
"Cameroon",2011,"Total_Primary_Value",7860526.101,"Raw Imports"
"Cameroon",2012,"Total_Primary_Value",4567647.942,"Raw Imports"
"Cameroon",2013,"Total_Primary_Value",2913448.685,"Raw Imports"
"Cameroon",2022,"Total_Primary_Value",12921756.828,"Raw Imports"
"Cameroon",2023,"Total_Primary_Value",6759133.965,"Raw Imports"
"Canada",2010,"Total_Primary_Value",28504618.761,"Raw Imports"
"Canada",2011,"Total_Primary_Value",38977116.254,"Raw Imports"
"Canada",2012,"Total_Primary_Value",37284114.511,"Raw Imports"
"Canada",2013,"Total_Primary_Value",51019571.633,"Raw Imports"
"Canada",2014,"Total_Primary_Value",39735842.852,"Raw Imports"
"Canada",2015,"Total_Primary_Value",40129560.988,"Raw Imports"
"Canada",2016,"Total_Primary_Value",49616564.644,"Raw Imports"
"Canada",2017,"Total_Primary_Value",63660045.2,"Raw Imports"
"Canada",2018,"Total_Primary_Value",54193675.805,"Raw Imports"
"Canada",2019,"Total_Primary_Value",49742354.176,"Raw Imports"
"Canada",2020,"Total_Primary_Value",29311214.044,"Raw Imports"
"Canada",2021,"Total_Primary_Value",39756604.636,"Raw Imports"
"Canada",2022,"Total_Primary_Value",79359059.8820001,"Raw Imports"
"Canada",2023,"Total_Primary_Value",40865906.248,"Raw Imports"
"Canada",2024,"Total_Primary_Value",45476465.021,"Raw Imports"
"Canada",2025,"Total_Primary_Value",53732088.494,"Raw Imports"
"Chile",2025,"Total_Primary_Value",9132008.987,"Raw Imports"
"China",2010,"Total_Primary_Value",32243264.639,"Raw Imports"
"China",2011,"Total_Primary_Value",54484070.236,"Raw Imports"
"China",2012,"Total_Primary_Value",86267398.141,"Raw Imports"
"China",2015,"Total_Primary_Value",29154070.943,"Raw Imports"
"China",2016,"Total_Primary_Value",172945964.626,"Raw Imports"
"China",2017,"Total_Primary_Value",188445291.518,"Raw Imports"
"China",2018,"Total_Primary_Value",222363168.739,"Raw Imports"
"China",2019,"Total_Primary_Value",173832089.545,"Raw Imports"
"China",2020,"Total_Primary_Value",102774601.245,"Raw Imports"
"China",2021,"Total_Primary_Value",92075261.063,"Raw Imports"
"China",2022,"Total_Primary_Value",74663965.02,"Raw Imports"
"China",2023,"Total_Primary_Value",141182244.351,"Raw Imports"
"China",2024,"Total_Primary_Value",281562537.068,"Raw Imports"
"China",2025,"Total_Primary_Value",27214916.539,"Raw Imports"
"Colombia",2010,"Total_Primary_Value",4455084.38,"Raw Imports"
"Colombia",2014,"Total_Primary_Value",52699985.73,"Raw Imports"
"Colombia",2016,"Total_Primary_Value",28042517.74,"Raw Imports"
"Colombia",2017,"Total_Primary_Value",18675022.12,"Raw Imports"
"Colombia",2018,"Total_Primary_Value",34596736.87,"Raw Imports"
"Colombia",2019,"Total_Primary_Value",25282552.54,"Raw Imports"
"Colombia",2020,"Total_Primary_Value",24210655.57,"Raw Imports"
"Colombia",2021,"Total_Primary_Value",33171179.83,"Raw Imports"
"Colombia",2022,"Total_Primary_Value",25180801.18,"Raw Imports"
"Colombia",2023,"Total_Primary_Value",24865494.72,"Raw Imports"
"Colombia",2024,"Total_Primary_Value",5775360.31,"Raw Imports"
"Colombia",2025,"Total_Primary_Value",26374712.96,"Raw Imports"
"Costa Rica",2018,"Total_Primary_Value",4573887.08,"Raw Imports"
"Costa Rica",2020,"Total_Primary_Value",11838672.62,"Raw Imports"
"Croatia",2015,"Total_Primary_Value",4884987,"Raw Imports"
"Croatia",2023,"Total_Primary_Value",10468249,"Raw Imports"
"Croatia",2025,"Total_Primary_Value",14507075,"Raw Imports"
"Côte d'Ivoire",2008,"Total_Primary_Value",101365172.417,"Raw Imports"
"Côte d'Ivoire",2009,"Total_Primary_Value",73538432.714,"Raw Imports"
"Côte d'Ivoire",2010,"Total_Primary_Value",6150099.038,"Raw Imports"
"Côte d'Ivoire",2011,"Total_Primary_Value",8846619.87,"Raw Imports"
"Côte d'Ivoire",2012,"Total_Primary_Value",7512896.352,"Raw Imports"
"Côte d'Ivoire",2013,"Total_Primary_Value",11338755.678,"Raw Imports"
"Côte d'Ivoire",2014,"Total_Primary_Value",13496639.708,"Raw Imports"
"Côte d'Ivoire",2015,"Total_Primary_Value",15165306.171,"Raw Imports"
"Côte d'Ivoire",2016,"Total_Primary_Value",19006296.853,"Raw Imports"
"Côte d'Ivoire",2017,"Total_Primary_Value",23561482.45,"Raw Imports"
"Côte d'Ivoire",2018,"Total_Primary_Value",33256833.435,"Raw Imports"
"Côte d'Ivoire",2019,"Total_Primary_Value",44662134.878,"Raw Imports"
"Dem. Rep. of the Congo",2015,"Total_Primary_Value",6815641.595,"Raw Imports"
"Denmark",2021,"Total_Primary_Value",22036321.459,"Raw Imports"
"Denmark",2025,"Total_Primary_Value",10839998.047,"Raw Imports"
"Ecuador",2010,"Total_Primary_Value",207727374.88,"Raw Imports"
"Ecuador",2011,"Total_Primary_Value",273410449.62,"Raw Imports"
"Ecuador",2012,"Total_Primary_Value",167025264.703,"Raw Imports"
"Ecuador",2013,"Total_Primary_Value",95277116.94,"Raw Imports"
"Ecuador",2014,"Total_Primary_Value",111646342.88,"Raw Imports"
"Ecuador",2015,"Total_Primary_Value",70499605.705,"Raw Imports"
"Ecuador",2016,"Total_Primary_Value",66524311.035,"Raw Imports"
"Ecuador",2017,"Total_Primary_Value",69723284.71,"Raw Imports"
"Ecuador",2018,"Total_Primary_Value",102223332.537,"Raw Imports"
"Ecuador",2019,"Total_Primary_Value",112397945.674,"Raw Imports"
"Ecuador",2020,"Total_Primary_Value",93156763.708,"Raw Imports"
"Ecuador",2021,"Total_Primary_Value",137223017.746,"Raw Imports"
"Ecuador",2022,"Total_Primary_Value",9064256.832,"Raw Imports"
"Ecuador",2024,"Total_Primary_Value",104763623.407,"Raw Imports"
"El Salvador",2004,"Total_Primary_Value",5672233.34,"Raw Imports"
"El Salvador",2005,"Total_Primary_Value",32330677.9,"Raw Imports"
"El Salvador",2006,"Total_Primary_Value",20585264.69,"Raw Imports"
"El Salvador",2007,"Total_Primary_Value",48620566.88,"Raw Imports"
"El Salvador",2008,"Total_Primary_Value",17249544.95,"Raw Imports"
"El Salvador",2009,"Total_Primary_Value",57352117.99,"Raw Imports"
"El Salvador",2010,"Total_Primary_Value",26819670.58,"Raw Imports"
"El Salvador",2011,"Total_Primary_Value",22425617.73,"Raw Imports"
"El Salvador",2012,"Total_Primary_Value",32831109.65,"Raw Imports"
"El Salvador",2013,"Total_Primary_Value",47814281.49,"Raw Imports"
"El Salvador",2014,"Total_Primary_Value",36350119.32,"Raw Imports"
"El Salvador",2015,"Total_Primary_Value",19221136.18,"Raw Imports"
"El Salvador",2016,"Total_Primary_Value",22277944.67,"Raw Imports"
"El Salvador",2017,"Total_Primary_Value",36468768.78,"Raw Imports"
"El Salvador",2018,"Total_Primary_Value",28499961.5,"Raw Imports"
"El Salvador",2019,"Total_Primary_Value",23146281.22,"Raw Imports"
"El Salvador",2020,"Total_Primary_Value",9345614.95,"Raw Imports"
"El Salvador",2021,"Total_Primary_Value",10237073.24,"Raw Imports"
"El Salvador",2022,"Total_Primary_Value",23776404.78,"Raw Imports"
"El Salvador",2023,"Total_Primary_Value",25545654.88,"Raw Imports"
"El Salvador",2024,"Total_Primary_Value",16046106.03,"Raw Imports"
"El Salvador",2025,"Total_Primary_Value",113729777.61,"Raw Imports"
"Fiji",2014,"Total_Primary_Value",139652184.086,"Raw Imports"
"Fiji",2015,"Total_Primary_Value",65590611.564,"Raw Imports"
"Fiji",2016,"Total_Primary_Value",45564890.44,"Raw Imports"
"Fiji",2017,"Total_Primary_Value",47101728.21,"Raw Imports"
"Fiji",2020,"Total_Primary_Value",13234243.498,"Raw Imports"
"Fiji",2022,"Total_Primary_Value",4778514.227,"Raw Imports"
"Fiji",2023,"Total_Primary_Value",4418416.469,"Raw Imports"
"France",2000,"Total_Primary_Value",34185078.841,"Raw Imports"
"France",2001,"Total_Primary_Value",39844535.418,"Raw Imports"
"France",2002,"Total_Primary_Value",45168516.376,"Raw Imports"
"France",2003,"Total_Primary_Value",50737328.85,"Raw Imports"
"France",2004,"Total_Primary_Value",49301392.561,"Raw Imports"
"France",2005,"Total_Primary_Value",53518343.302,"Raw Imports"
"France",2006,"Total_Primary_Value",61016129.973,"Raw Imports"
"France",2007,"Total_Primary_Value",73067885.642,"Raw Imports"
"France",2008,"Total_Primary_Value",76201018.149,"Raw Imports"
"France",2009,"Total_Primary_Value",70464977.038,"Raw Imports"
"France",2010,"Total_Primary_Value",71374031.283,"Raw Imports"
"France",2011,"Total_Primary_Value",72542005.242,"Raw Imports"
"France",2012,"Total_Primary_Value",86756415.957,"Raw Imports"
"France",2013,"Total_Primary_Value",98554214.12,"Raw Imports"
"France",2014,"Total_Primary_Value",114317924.737,"Raw Imports"
"France",2015,"Total_Primary_Value",122351007.274,"Raw Imports"
"France",2016,"Total_Primary_Value",128972700.716,"Raw Imports"
"France",2017,"Total_Primary_Value",153998189.33,"Raw Imports"
"France",2018,"Total_Primary_Value",146825720.936,"Raw Imports"
"France",2019,"Total_Primary_Value",145513116.89,"Raw Imports"
"France",2020,"Total_Primary_Value",130171917.832,"Raw Imports"
"France",2021,"Total_Primary_Value",144341859.435,"Raw Imports"
"France",2022,"Total_Primary_Value",154634197.496,"Raw Imports"
"France",2023,"Total_Primary_Value",121917436.854,"Raw Imports"
"France",2024,"Total_Primary_Value",128676496.846,"Raw Imports"
"Germany",2015,"Total_Primary_Value",18728350.246,"Raw Imports"
"Germany",2017,"Total_Primary_Value",34296927.576,"Raw Imports"
"Germany",2018,"Total_Primary_Value",27414068.34,"Raw Imports"
"Germany",2019,"Total_Primary_Value",25936275.917,"Raw Imports"
"Germany",2020,"Total_Primary_Value",24332794.363,"Raw Imports"
"Germany",2021,"Total_Primary_Value",30864322.25,"Raw Imports"
"Germany",2022,"Total_Primary_Value",33597167.796,"Raw Imports"
"Germany",2023,"Total_Primary_Value",26769205.348,"Raw Imports"
"Germany",2024,"Total_Primary_Value",25829106.292,"Raw Imports"
